,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
262,Adenosine,2.12,3.34,266.08948080000005,-1,173.49,35.993252710409806,9417.744920433695
263,Adenosine,2.12,3.34,266.08948080000005,-1,173.48,31.797063217316314,7667.5774461384
264,Adenosine,2.12,3.34,266.08948080000005,-1,92.03,35.993252710409806,6969.3777420598
265,ADP,6.96,7.77,426.022134,-1,78.96,38.145769308356094,470383.6573357908
266,ADP,6.96,7.77,426.022134,-1,158.93,23.459106082528862,195761.12528778604
267,ADP,6.96,7.77,426.022134,-1,134.05,19.26291658943537,142555.6499479178
268,ADP,6.96,7.77,426.022134,-1,328.05,17.16482184288862,115533.34688264996
269,ADP,6.96,7.77,426.022134,-1,408.01,19.26291658943537,70101.15709070444
270,Asparagine,6.4,6.86,131.046214,-1,113.04,8.99858276273259,86937.3758384298
271,Asparagine,6.4,6.86,131.046214,-1,114.02,13.194772255826084,67519.17590420508
272,Asparagine,6.4,6.86,131.046214,-1,70.03,13.194772255826084,32880.79036348094
273,Asparagine,6.4,6.86,131.046214,-1,72.01,17.39096174891958,13337.338381277475
274,Asparagine,6.4,6.86,131.046214,-1,95.02,13.194772255826084,12526.660398662958
275,ATP,7.98,8.51,505.988474,-1,158.93,26.63345930839793,344782.1860875688
276,ATP,7.98,8.51,505.988474,-1,78.96,43.418217280771906,295788.5827631836
277,ATP,7.98,8.51,505.988474,-1,408.01,20.33917506875769,146089.2572109847
278,ATP,7.98,8.51,505.988474,-1,426.02,22.437269815304436,53793.78740759802
279,ATP,7.98,8.51,505.988474,-1,176.94,22.437269815304436,52977.325883073165
280,Cellobiose,6.96,7.35,341.108944,-1,89.02,18.12007898121412,149219.53692961566
281,Cellobiose,6.96,7.35,341.108944,-1,179.06,16.02198423466737,104683.30739772816
282,Cellobiose,6.96,7.35,341.108944,-1,71.01,24.414363220854362,80549.98883635073
283,Cellobiose,6.96,7.35,341.108944,-1,101.02,20.218173727760867,79823.87725414595
284,Cellobiose,6.96,7.35,341.108944,-1,119.03,16.02198423466737,77036.56415876588
285,Chelidamate,6.46,6.95,182.009524,-1,94.03,18.0768715269816,535880.0364251274
286,Chelidamate,6.46,6.95,182.009524,-1,138.02,13.880682033888105,480864.3283002792
287,Chelidamate,6.46,6.95,182.009524,-1,68.01,30.665440006262084,51711.57845042043
288,Chelidamate,6.46,6.95,182.009524,-1,66.03,26.46925051316859,38219.54378229203
289,Chelidamate,6.46,6.95,182.009524,-1,66.0,39.05781899244907,34380.352671785666
290,cis-Aconitate,8.05,9.74,173.009164,-1,85.03,13.759547144296391,1032616.8524717807
291,cis-Aconitate,8.05,9.74,173.009164,-1,129.02,9.563357651202896,684337.932387102
292,cis-Aconitate,8.05,9.74,173.009164,-1,111.01,9.563357651202896,262355.0587716542
293,cis-Aconitate,8.05,9.74,173.009164,-1,154.95,13.759547144296391,135637.26790197394
294,cis-Aconitate,8.05,9.74,173.009164,-1,76.97,38.936684102857356,66896.32441907423
295,Citrate,8.85,9.32,191.019724,-1,111.01,14.001949358995018,1116397.9392170901
296,Citrate,8.85,9.32,191.019724,-1,173.01,9.805759865901525,763275.7355428142
297,Citrate,8.85,9.32,191.019724,-1,85.03,16.100044105541766,437221.00435778534
298,Citrate,8.85,9.32,191.019724,-1,73.03,22.394328345182007,367005.4946712329
299,Citrate,8.85,9.32,191.019724,-1,117.02,14.001949358995018,248075.56160452205
300,CMP-sialic-acid,7.0,7.4,613.1399915,-1,322.04,19.683221219013635,1174836.819193824
301,CMP-sialic-acid,7.0,7.4,613.1399915,-1,78.96,44.860358177574604,568267.8186867015
302,CMP-sialic-acid,7.0,7.4,613.1399915,-1,96.97,32.271789698294114,246270.0799587663
303,CMP-sialic-acid,7.0,7.4,613.1399915,-1,138.98,32.271789698294114,45852.920331494046
304,CMP-sialic-acid,7.0,7.4,613.1399915,-1,211.0,25.977505458653877,34692.443560091255
305,Cystine,6.95,7.43,239.016574,-1,120.01,10.451744373798991,157833.65059881713
306,Cystine,6.95,7.43,239.016574,-1,74.01,23.040312853079474,68226.98111807283
307,Cystine,6.95,7.43,239.016574,-1,64.95,39.82507082545345,41467.9291017779
308,Cystine,6.95,7.43,239.016574,-1,151.98,10.451744373798991,29903.612870209112
309,Cystine,6.95,7.43,239.016574,-1,86.02,18.84412335998598,11411.708991785115
