,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
232,cAMP,1.78,3.57,328.0452437,-1,107.04,80.0,1155074.4267982827
233,cAMP,1.78,3.57,328.0452437,-1,92.03,80.0,330177.6033463004
234,cAMP,1.78,3.57,328.0452437,-1,192.99,30.0,110582.47461297193
235,cGMP,5.17,5.58,344.04015400000003,-1,150.04,35.0,1049412.536774203
236,cGMP,5.17,5.58,344.04015400000003,-1,133.02,60.0,649576.5514675602
237,cGMP,5.17,5.58,344.04015400000003,-1,78.96,80.0,582065.6051642406
238,cGMP,5.17,5.58,344.04015400000003,-1,66.01,80.0,126493.21504021957
239,cGMP,5.17,5.58,344.04015400000003,-1,108.02,60.0,95626.75747880603
240,6-PGA,8.53,8.92,275.0173608,-1,78.96,70.0,383732.0814393688
241,6-PGA,8.53,8.92,275.0173608,-1,226.86,30.0,129410.35659086621
242,6-PGA,8.53,8.92,275.0173608,-1,244.87,30.0,126528.358162053
243,6-PGA,8.53,8.92,275.0173608,-1,96.97,20.0,120200.56995463918
244,6-PGA,8.53,8.92,275.0173608,-1,256.87,10.0,71875.01925910127
245,Acetoacetyl-CoA,6.1,6.57,850.1290640000001,-1,766.11,20.0,725248.4173280023
246,Acetoacetyl-CoA,6.1,6.57,850.1290640000001,-1,408.01,30.0,335391.90568105964
247,Acetoacetyl-CoA,6.1,6.57,850.1290640000001,-1,158.93,50.0,246120.8139892718
248,Acetoacetyl-CoA,6.1,6.57,850.1290640000001,-1,419.04,30.0,242976.50737297168
249,Acetoacetyl-CoA,6.1,6.57,850.1290640000001,-1,426.02,30.0,202242.08540272893
250,Acetyl-CoA,6.02,6.43,808.118494,-1,408.01,30.0,323925.6547758618
251,Acetyl-CoA,6.02,6.43,808.118494,-1,158.93,50.0,227005.87287697938
252,Acetyl-CoA,6.02,6.43,808.118494,-1,461.06,30.0,213166.48471845328
253,Acetyl-CoA,6.02,6.43,808.118494,-1,426.02,25.0,212484.6930069033
254,Acetyl-CoA,6.02,6.43,808.118494,-1,728.15,30.0,155572.80320847026
255,Adenine,2.18,3.22,134.047224,-1,107.04,30.0,1437174.225417874
